ID,LABEL
1630Seafood City Rocks!!!  I wish we have one here in New York.  They have eveything that a supermarket has and more.....mostly are products from the Philippines....from Canned Goods,
,POSITIVE
1631Really, I'm just mad because I didn't even get to see this very cool sounding place.  I read through a couple good reviews, but it didn't take much convincing
,POSITIVE
1632This place is on my list of "do not go again" the food was not good. The service was slow. I've heard great things but none of what I actually
,POSITIVE
1633I ate at this buffet on 3/20-3/21 for dinner and brunch. Basically all the food was on point, and they had all types to offer for dinner. I had steak
,POSITIVE
1634Two stars-- Jorge, our sever, was very attentive. Food was good and prompt.There was a discrepancy about cost for my husband and I's Long Island Ice Tea.I only wanted to
,POSITIVE
1635Lobbys makes my favorite burger in the valley.  They use fresh beef, which makes a tremendous difference in the flavor of the meat, and are cooking on a flattop
,POSITIVE
1636Seems like a very random location for this restaurant, but I'm not complaining! Bf & I wandered in while we were exploring Fremont street and shared a Casertana Pizza (buffalo
,POSITIVE
1637Great to see downtown Henderson getting some new blood. Gyro and strombolis were great. Gaming coming soon....
,POSITIVE
1638The last time I came here was 5 years ago and I found an ant in my sauce. No apology from anyone and still had to pay for my food.
,POSITIVE
1639Our family was pleasantly surprised.  After reading all the awful reviews we expected the worst .  They said excalibur was kid friendly and they were only right about
,POSITIVE
1640This has been a staple for me since moving to Arizona in 2001. I've gone every year, and have only gone twice in street clothes. Every other time I've gone,
,POSITIVE
1641Criss Angel is an incredibly talented performer.  But this was not the right venue for his talent.  Due to the size of the theater (2000 people on a
,POSITIVE
1642Oysters are perfectly sauced & garnished for u & the most clean we've found anywhere!! Thank u Chef Eric!!
,POSITIVE
1643Try $10 (yay, the price makes it tempting) "make your own pizza" if you want to taste undercooked flour. When hot, at least edible. After cooled, disgusting.
,POSITIVE
1644if you don't love this place i don't want to know you... seriously. happy hour has half off glasses of wine, $1 off beers, $5 specialty martinis (the espresso martini
,POSITIVE
1645Sugar cane pork is a.MUST!
,POSITIVE
1646Came here looking for a good carbo load opportunity the night before the rock and roll marathon. This place did not disappoint. The pasta was perfectly tender on my bolognese,
,POSITIVE
1647The food was average at best. It is a little pricier that your bigger breakfast franchise.   Our drinks came out after breakfast was served.  Our order wasnt
,POSITIVE
1648The service was great and the food came out faster than Michael Phelps could finish a lap. Our server gave an excellent recommendation for a local craft beer as I
,POSITIVE
1649Last night was my first time going in to this restaurant and i based on the area it was located in i wasn't sure what the inside would look like.
,POSITIVE
1650This place is ahhright, in my opinion. It's koo if you are with a group of friends who enjoy downing margaritas, than the margarita boat is the way to go.
,POSITIVE
1651Where to begin... If you are into antique bathrooms and air conditioning systems, this is the place for you. Apparently, at least in our room, the only thermostat is the
,POSITIVE
1652Do not have your hair done at this salon. My color came out orange and weave came out yellow. When I went back to have them redo it, another mistake....it's
,POSITIVE
1653I visited this place because my boyfriends father saw an ad on TV for it. Immediately I  thought, Eggs R Us from TV? This sounds odd. It was semi
,POSITIVE
1654Had the ribeye on 4th of July.  Not at all worth the money.  Go to Ruth Chris, Mastro's, Donovan's, Flemings or even Outback.  You will be better
,POSITIVE
1655I have had the worst experience with MaidPro.  I hired them to clean the bathrooms in my house because I am pregnant and don't want to mess with the
,POSITIVE
1656You just can't successfully imitate Chipotle. The food here is mediocre at best. The guac tastes like it was squeezed out of a bag. Definitely will not be back.
,POSITIVE
1657My wife and I tried this place for the first time this weekend after getting a coupon in the mail. We had a great experience, and look forward to coming
,POSITIVE
1658This review is well overdue.I came here to take my attorneys out for a good dinner that turned bad. The Capital Grille is known to be a great steak house
,POSITIVE
1659Pizza and Pasta excellent like eating at Grandma's house. the server very good. very clean everything. I congratulate and thank you for what they do. see you soon. No more
,POSITIVE
1660Brought kids here to hang out.... it happened to be their first year anniversary so they had a lot of cool deals... but heres is the bottom line... clean, staff
,POSITIVE
1661We had a work dinner on St. Paddy's day - it was wonderful.  Everything was served family style and everything was just plain old delicious.  We started with
,POSITIVE
1662I was extremely unhappy with the treatment I received at Spokes. I was in town visiting with a friend and after only 2 hours of relaxing on the patio and
,POSITIVE
1663This was my first experience with good Jewish cuisine and I was in heaven! The menu has a HUGE selection plus they have a ton of pastries to choose from
,POSITIVE
1664This place is so slow. Service is ridiculous. I know why there is never anyone in here. It's definitely not worth the 40 minute wait for an egg!!!!!
,POSITIVE
1665I came in to receive an estimate for dress alterations for a military ball. After being a military spouse for 10 years and having many dresses altered for such an
,POSITIVE
1666DELICIOUS! Came in for some tacos on a Tuesday and walked into an amazing mesquite aroma.  Wound up with a green chili burger and 1 taco, both were 
,POSITIVE
1667I so wish I would have read Yelp before taking my dog here. They are horrible !!!  I called when my dog landed wrong on her leg and was
,POSITIVE
1668This the epitome of a hole in the wall.but i Luv it. the frozen custard is top notch quality. the flavors for the day changes everyday but chocolate and vanilla
,POSITIVE
1669I was in the area and wanted something non-chain and not a sit down restaurant. Bread crafters is tiny (doesn't even have a public restroom) but very cutely decorated. The
,POSITIVE
1670I am really going against my better judgment in writing this review. Am I wildly, madly in love with everything at the Royal Palms resort? Absolutely!!! Do I want you
,POSITIVE
1671I drove in this morning nice and early when the shop opened up, to get my tires looked at. I already had the suspension looked at because I was worried
,POSITIVE
1672Ok, we love this place and want more people to know about it.  The staff is great, the food is awesome.  Large servings.  They have a bar,
,POSITIVE
1673Had such a wonderful time. The best parts were the balcony, spa tub, and the view. Everyone was very nice and it was easy to get to the MGM restaurants.
